"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"0891721";"Roaccutane caps. molle 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=12765";"http://www.cbip.be/fr/contents/jump?amppid=12765&view=pvt"
"3606928";"Rosuvastatin AB compr. pellic. 28 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=163782";"http://www.cbip.be/fr/contents/jump?amppid=163782&view=pvt"
"0808931";"Rocaltrol caps. molle 30 x 0,25 µg";"http://www.cbip.be/fr/contents/jump?amppid=11031";"http://www.cbip.be/fr/contents/jump?amppid=11031&view=pvt"
"0808949";"Rocaltrol caps. molle 30 x 0,5 µg";"http://www.cbip.be/fr/contents/jump?amppid=11049";"http://www.cbip.be/fr/contents/jump?amppid=11049&view=pvt"
"3180056";"Rodizen compr. pellic. 30 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=125773";"http://www.cbip.be/fr/contents/jump?amppid=125773&view=pvt"
"3560042";"Rodizen compr. pellic. 60 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=151654";"http://www.cbip.be/fr/contents/jump?amppid=151654&view=pvt"
"1082080";"Rofenid gél. lib. prol. L.A. 28 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=13870";"http://www.cbip.be/fr/contents/jump?amppid=13870&view=pvt"
"3916293";"Rocuronium B. Braun 10 mg / 1 ml sol. inj./perf. i.v. [amp.] 20 x 50 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=166033";"http://www.cbip.be/fr/contents/jump?amppid=166033&view=pvt"
"0060020";"Rofenid sol. inj. i.m. [amp.] 6 x 100 mg / 2 ml";"http://www.cbip.be/fr/contents/jump?amppid=2733";"http://www.cbip.be/fr/contents/jump?amppid=2733&view=pvt"
"2520641";"Ropinirole Viatris compr. pellic. (séc.) 84 x 0,25 mg";"http://www.cbip.be/fr/contents/jump?amppid=45963";"http://www.cbip.be/fr/contents/jump?amppid=45963&view=pvt"
"2520666";"Ropinirole Viatris compr. pellic. (séc.) 84 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=45971";"http://www.cbip.be/fr/contents/jump?amppid=45971&view=pvt"
"2520674";"Ropinirole Viatris compr. pellic. (séc.) 84 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=45989";"http://www.cbip.be/fr/contents/jump?amppid=45989&view=pvt"
"3577194";"Rosuvastatine EG compr. pellic. 100 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=153437";"http://www.cbip.be/fr/contents/jump?amppid=153437&view=pvt"
"2788826";"Ropivacaine Fresenius Kabi 2 mg / 1 ml sol. perf. p.dural/p.neur. [sac, infiltr. locorégionale] 5 x 400 mg / 200 ml";"http://www.cbip.be/fr/contents/jump?amppid=57216";"http://www.cbip.be/fr/contents/jump?amppid=57216&view=pvt"
"2744795";"Ropivacaine Fresenius Kabi 2 mg / 1 ml sol. inj./perf. p.dural/p.neur. [amp., infiltr. locorégionale] 5 x 40 mg / 20 ml";"http://www.cbip.be/fr/contents/jump?amppid=56986";"http://www.cbip.be/fr/contents/jump?amppid=56986&view=pvt"
"2744803";"Ropivacaine Fresenius Kabi 5 mg / 1 ml sol. inj. i.théc. [amp.] 5 x 50 mg / 10 ml";"http://www.cbip.be/fr/contents/jump?amppid=56994";"http://www.cbip.be/fr/contents/jump?amppid=56994&view=pvt"
"2744829";"Ropivacaine Fresenius Kabi 7,5 mg / 1 ml sol. inj./perf. p.dural/p.neur. [amp., infiltr. locorégionale] 5 x 150 mg / 20 ml";"http://www.cbip.be/fr/contents/jump?amppid=57000";"http://www.cbip.be/fr/contents/jump?amppid=57000&view=pvt"
"4336343";"Ropivacaine Readyfusor 2 mg / 1 ml sol. perf. (système admin.) p.neur. [pompe, infiltr. locorégionale] 1 x 500 mg / 250 ml [cath. 15 cm]";"http://www.cbip.be/fr/contents/jump?amppid=176263";"http://www.cbip.be/fr/contents/jump?amppid=176263&view=pvt"
"3606944";"Rosuvastatin AB compr. pellic. 28 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=163766";"http://www.cbip.be/fr/contents/jump?amppid=163766&view=pvt"
"3606936";"Rosuvastatin AB compr. pellic. 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=163774";"http://www.cbip.be/fr/contents/jump?amppid=163774&view=pvt"
"3606910";"Rosuvastatin AB compr. pellic. 98 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=163790";"http://www.cbip.be/fr/contents/jump?amppid=163790&view=pvt"
"3606894";"Rosuvastatin AB compr. pellic. 98 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=163816";"http://www.cbip.be/fr/contents/jump?amppid=163816&view=pvt"
"3577160";"Rosuvastatine EG compr. pellic. 100 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=153411";"http://www.cbip.be/fr/contents/jump?amppid=153411&view=pvt"
"3577152";"Rosuvastatine EG compr. pellic. 30 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=153403";"http://www.cbip.be/fr/contents/jump?amppid=153403&view=pvt"
"3577186";"Rosuvastatine EG compr. pellic. 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=153429";"http://www.cbip.be/fr/contents/jump?amppid=153429&view=pvt"
"3577251";"Rosuvastatine EG compr. pellic. 30 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=153387";"http://www.cbip.be/fr/contents/jump?amppid=153387&view=pvt"
"3641032";"Rosuvastatine Viatris compr. pellic. 28 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=154310";"http://www.cbip.be/fr/contents/jump?amppid=154310&view=pvt"
"3641206";"Rosuvastatine Viatris compr. pellic. 28 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=154302";"http://www.cbip.be/fr/contents/jump?amppid=154302&view=pvt"
"3582392";"Rosuvastatine Teva compr. pellic. 100 x 15 mg";"http://www.cbip.be/fr/contents/jump?amppid=153999";"http://www.cbip.be/fr/contents/jump?amppid=153999&view=pvt"
"3582434";"Rosuvastatine Teva compr. pellic. 100 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=154039";"http://www.cbip.be/fr/contents/jump?amppid=154039&view=pvt"
"3639333";"Rosuvastatine Teva compr. pellic. 100 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=155457";"http://www.cbip.be/fr/contents/jump?amppid=155457&view=pvt"
"3582343";"Rosuvastatine Teva compr. pellic. 30 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=153957";"http://www.cbip.be/fr/contents/jump?amppid=153957&view=pvt"
"3582376";"Rosuvastatine Teva compr. pellic. (séc.) 100 x 10 mg [blister]";"http://www.cbip.be/fr/contents/jump?amppid=153973";"http://www.cbip.be/fr/contents/jump?amppid=153973&view=pvt"
"3667102";"Rosuvastatine Teva compr. pellic. (séc.) 100 x 10 mg [flacon]";"http://www.cbip.be/fr/contents/jump?amppid=155465";"http://www.cbip.be/fr/contents/jump?amppid=155465&view=pvt"
"3582418";"Rosuvastatine Teva compr. pellic. (séc.) 100 x 20 mg [blister]";"http://www.cbip.be/fr/contents/jump?amppid=154013";"http://www.cbip.be/fr/contents/jump?amppid=154013&view=pvt"
"3667110";"Rosuvastatine Teva compr. pellic. (séc.) 100 x 20 mg [flacon]";"http://www.cbip.be/fr/contents/jump?amppid=155473";"http://www.cbip.be/fr/contents/jump?amppid=155473&view=pvt"
"3582459";"Rosuvastatine Teva compr. pellic. (séc.) 100 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=154054";"http://www.cbip.be/fr/contents/jump?amppid=154054&view=pvt"
"3582368";"Rosuvastatine Teva compr. pellic. (séc.) 30 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=153965";"http://www.cbip.be/fr/contents/jump?amppid=153965&view=pvt"
"3582400";"Rosuvastatine Teva compr. pellic. (séc.) 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=154005";"http://www.cbip.be/fr/contents/jump?amppid=154005&view=pvt"
"3659794";"Rosuvastatin HCS compr. pellic. 28 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=154567";"http://www.cbip.be/fr/contents/jump?amppid=154567&view=pvt"
"3659828";"Rosuvastatin HCS compr. pellic. 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=154591";"http://www.cbip.be/fr/contents/jump?amppid=154591&view=pvt"
"3603230";"Rosuvastatin Sandoz compr. pellic. 100 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=154427";"http://www.cbip.be/fr/contents/jump?amppid=154427&view=pvt"
"3603297";"Rosuvastatin Sandoz compr. pellic. 100 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=154484";"http://www.cbip.be/fr/contents/jump?amppid=154484&view=pvt"
"3603214";"Rosuvastatin Sandoz compr. pellic. 28 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=154401";"http://www.cbip.be/fr/contents/jump?amppid=154401&view=pvt"
"3603180";"Rosuvastatin Sandoz compr. pellic. 28 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=154385";"http://www.cbip.be/fr/contents/jump?amppid=154385&view=pvt"
"3659851";"Rosuvastatin HCS compr. pellic. 100 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=154625";"http://www.cbip.be/fr/contents/jump?amppid=154625&view=pvt"
"3603248";"Rosuvastatin Sandoz compr. pellic. 28 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=154435";"http://www.cbip.be/fr/contents/jump?amppid=154435&view=pvt"
"3603222";"Rosuvastatin Sandoz compr. pellic. 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=154419";"http://www.cbip.be/fr/contents/jump?amppid=154419&view=pvt"
"3603255";"Rosuvastatin Sandoz compr. pellic. 98 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=154443";"http://www.cbip.be/fr/contents/jump?amppid=154443&view=pvt"
"0128272";"Rovamycine compr. pellic. 16 x 1 500 000 UI";"http://www.cbip.be/fr/contents/jump?amppid=6015";"http://www.cbip.be/fr/contents/jump?amppid=6015&view=pvt"
"2058626";"Roxithromycine EG compr. pellic. 10 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=31765";"http://www.cbip.be/fr/contents/jump?amppid=31765&view=pvt"
"2674919";"Rozex crème 50 g 7,5 mg / 1 g";"http://www.cbip.be/fr/contents/jump?amppid=53496";"http://www.cbip.be/fr/contents/jump?amppid=53496&view=pvt"
"2951010";"Rupatall 1 mg / 1 ml sirop sol. 120 ml 5 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=65920";"http://www.cbip.be/fr/contents/jump?amppid=65920&view=pvt"
"2573111";"Rupatall compr. 100 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=48447";"http://www.cbip.be/fr/contents/jump?amppid=48447&view=pvt"
"2546976";"Rupatall compr. 30 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=46565";"http://www.cbip.be/fr/contents/jump?amppid=46565&view=pvt"
"0818195";"Rythmodan compr. lib. prol. (séc.) L.A. 40 x 250 mg";"http://www.cbip.be/fr/contents/jump?amppid=11296";"http://www.cbip.be/fr/contents/jump?amppid=11296&view=pvt"
"0869644";"Rytmonorm compr. pellic. 100 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=12542";"http://www.cbip.be/fr/contents/jump?amppid=12542&view=pvt"
"0869669";"Rytmonorm compr. pellic. 100 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=12567";"http://www.cbip.be/fr/contents/jump?amppid=12567&view=pvt"
"0467761";"Sabal-Homaccord gtts sol. bucc./or. 100 ml";"http://www.cbip.be/fr/contents/jump?amppid=151910";"http://www.cbip.be/fr/contents/jump?amppid=151910&view=pvt"
"0383034";"Sabril compr. (séc.) 100 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=8037";"http://www.cbip.be/fr/contents/jump?amppid=8037&view=pvt"
"2448033";"Sacchiflora gél. 10 x";"http://www.cbip.be/fr/contents/jump?amppid=159939";"http://www.cbip.be/fr/contents/jump?amppid=159939&view=pvt"
"3567500";"Sacchiflora gél. 20 x";"http://www.cbip.be/fr/contents/jump?amppid=159947";"http://www.cbip.be/fr/contents/jump?amppid=159947&view=pvt"
"2448041";"Sacchiflora gél. 50 x";"http://www.cbip.be/fr/contents/jump?amppid=159954";"http://www.cbip.be/fr/contents/jump?amppid=159954&view=pvt"
"4109138";"Saizen 5,83 mg / 1 ml sol. inj. s.c. [cart.] 5 x 6 mg / 1,03 ml";"http://www.cbip.be/fr/contents/jump?amppid=169839";"http://www.cbip.be/fr/contents/jump?amppid=169839&view=pvt"
"4109179";"Saizen 8 mg / 1 ml sol. inj. s.c. [cart.] 1 x 20 mg / 2,5 ml";"http://www.cbip.be/fr/contents/jump?amppid=177501";"http://www.cbip.be/fr/contents/jump?amppid=177501&view=pvt"
"4109161";"Saizen 8 mg / 1 ml sol. inj. s.c. [cart.] 5 x 12 mg / 1,5 ml";"http://www.cbip.be/fr/contents/jump?amppid=169847";"http://www.cbip.be/fr/contents/jump?amppid=169847&view=pvt"
"0864611";"Salazopyrine compr. gastro-résist. E.C. 300 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=12351";"http://www.cbip.be/fr/contents/jump?amppid=12351&view=pvt"
"0861187";"Sandimmun sol. perf. à diluer i.v. [amp.] 10 x 250 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=12294";"http://www.cbip.be/fr/contents/jump?amppid=12294&view=pvt"
"0380493";"Sandostatine sol. inj. i.v./s.c. [amp.] 10 x 0,5 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=7948";"http://www.cbip.be/fr/contents/jump?amppid=7948&view=pvt"
"1395060";"Sandostatine susp. inj. lib. prol. (pdr + solv.) i.m. L.A.R. [flac. + ser. préremplie] 1 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=19794";"http://www.cbip.be/fr/contents/jump?amppid=19794&view=pvt"
"1395052";"Sandostatine susp. inj. lib. prol. (pdr + solv.) i.m. L.A.R. [flac. + ser. préremplie] 1 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=19786";"http://www.cbip.be/fr/contents/jump?amppid=19786&view=pvt"
"1662600";"Sandoz Ca-D 600/400 compr. efferv. 40 x";"http://www.cbip.be/fr/contents/jump?amppid=26971";"http://www.cbip.be/fr/contents/jump?amppid=26971&view=pvt"
"2990398";"Sandoz Calcium D3 1000/880 compr. à croquer (séc.) 90 x";"http://www.cbip.be/fr/contents/jump?amppid=70086";"http://www.cbip.be/fr/contents/jump?amppid=70086&view=pvt"
"2926293";"Sayana susp. inj. lib. prol. s.c. Press [ser. préremplie] 1 x 104 mg / 0,65 ml";"http://www.cbip.be/fr/contents/jump?amppid=68106";"http://www.cbip.be/fr/contents/jump?amppid=68106&view=pvt"
"2476083";"Sayana susp. inj. lib. prol. s.c. [ser. préremplie] 1 x 104 mg / 0,65 ml";"http://www.cbip.be/fr/contents/jump?amppid=44826";"http://www.cbip.be/fr/contents/jump?amppid=44826&view=pvt"
"0316349";"Scandonest sol. inj. oromuq./s.muq. Sans Vasoconstricteur [cart.] 50 x 1,7 ml 30 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=124354";"http://www.cbip.be/fr/contents/jump?amppid=124354&view=pvt"
"0129114";"Scheriproct 5/1,9 pommade cut./rect. 30 g";"http://www.cbip.be/fr/contents/jump?amppid=6080";"http://www.cbip.be/fr/contents/jump?amppid=6080&view=pvt"
"1028760";"Scopolamine HBr Sterop sol. inj./perf. i.m./i.v./s.c. [amp.] 10 x 0,25 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=70276";"http://www.cbip.be/fr/contents/jump?amppid=70276&view=pvt"
"2854420";"Sedistress compr. enr. 42 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=59196";"http://www.cbip.be/fr/contents/jump?amppid=59196&view=pvt"
"1847979";"Scopolamine HBr Sterop sol. inj./perf. i.m./i.v./s.c. [amp.] 10 x 0,5 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=74054";"http://www.cbip.be/fr/contents/jump?amppid=74054&view=pvt"
"2451961";"Sedacid compr. gastro-résist. 100 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=43869";"http://www.cbip.be/fr/contents/jump?amppid=43869&view=pvt"
"2108694";"Sedacid compr. gastro-résist. 14 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=33233";"http://www.cbip.be/fr/contents/jump?amppid=33233&view=pvt"
"2108736";"Sedacid compr. gastro-résist. 14 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=33266";"http://www.cbip.be/fr/contents/jump?amppid=33266&view=pvt"
"2108702";"Sedacid compr. gastro-résist. 28 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=33241";"http://www.cbip.be/fr/contents/jump?amppid=33241&view=pvt"
"2108744";"Sedacid compr. gastro-résist. 28 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=33274";"http://www.cbip.be/fr/contents/jump?amppid=33274&view=pvt"
"2108728";"Sedacid compr. gastro-résist. 56 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=33258";"http://www.cbip.be/fr/contents/jump?amppid=33258&view=pvt"
"2108751";"Sedacid compr. gastro-résist. 56 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=33282";"http://www.cbip.be/fr/contents/jump?amppid=33282&view=pvt"
"3907946";"Sedergine compr. efferv. 20 x 325 mg";"http://www.cbip.be/fr/contents/jump?amppid=31674";"http://www.cbip.be/fr/contents/jump?amppid=31674&view=pvt"
"3290764";"Sedistress gél. 100 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=129254";"http://www.cbip.be/fr/contents/jump?amppid=129254&view=pvt"
"2854412";"Sedistress compr. enr. 98 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=59188";"http://www.cbip.be/fr/contents/jump?amppid=59188&view=pvt"
"3404290";"Sedistress Sleep compr. pellic. 28 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=132472";"http://www.cbip.be/fr/contents/jump?amppid=132472&view=pvt"
"3404308";"Sedistress Sleep compr. pellic. 56 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=132480";"http://www.cbip.be/fr/contents/jump?amppid=132480&view=pvt"
"0079673";"Seloken compr. (séc.) 100 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=3467";"http://www.cbip.be/fr/contents/jump?amppid=3467&view=pvt"
"0640698";"Selozok compr. lib. prol. (séc.) 200 28 x 190 mg";"http://www.cbip.be/fr/contents/jump?amppid=10033";"http://www.cbip.be/fr/contents/jump?amppid=10033&view=pvt"
"2234102";"Selozok compr. lib. prol. (séc.) 25 28 x 23,75 mg";"http://www.cbip.be/fr/contents/jump?amppid=37416";"http://www.cbip.be/fr/contents/jump?amppid=37416&view=pvt"
"3902756";"Sempreluna compr. 3 x 28 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=166454";"http://www.cbip.be/fr/contents/jump?amppid=166454&view=pvt"
"4338679";"Sertraline AB compr. pellic. 60 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=180539";"http://www.cbip.be/fr/contents/jump?amppid=180539&view=pvt"
"0316372";"Septanest 40/5 sol. inj. s.muq. Normal [cart.] 50 x 1,7 ml";"http://www.cbip.be/fr/contents/jump?amppid=124370";"http://www.cbip.be/fr/contents/jump?amppid=124370&view=pvt"
"1278746";"Serdolect compr. pellic. 28 x 16 mg";"http://www.cbip.be/fr/contents/jump?amppid=16899";"http://www.cbip.be/fr/contents/jump?amppid=16899&view=pvt"
"1278761";"Serdolect compr. pellic. 30 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=16915";"http://www.cbip.be/fr/contents/jump?amppid=16915&view=pvt"
"0821199";"Serenase compr. (séc.) 50 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=11411";"http://www.cbip.be/fr/contents/jump?amppid=11411&view=pvt"
"0821215";"Serenase compr. (séc.) 50 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=11429";"http://www.cbip.be/fr/contents/jump?amppid=11429&view=pvt"
"1593102";"Seretide 25/125 susp. inhal. (flacon press.) [inhalateur] 120 dos.";"http://www.cbip.be/fr/contents/jump?amppid=25346";"http://www.cbip.be/fr/contents/jump?amppid=25346&view=pvt"
"1593110";"Seretide 25/250 susp. inhal. (flacon press.) [inhalateur] 120 dos.";"http://www.cbip.be/fr/contents/jump?amppid=25353";"http://www.cbip.be/fr/contents/jump?amppid=25353&view=pvt"
"1593094";"Seretide 25/50 susp. inhal. (flacon press.) [inhalateur] 120 dos.";"http://www.cbip.be/fr/contents/jump?amppid=25338";"http://www.cbip.be/fr/contents/jump?amppid=25338&view=pvt"
"1463702";"Seretide 50/250 poudre inhal. (unidose) Diskus 60 dos.";"http://www.cbip.be/fr/contents/jump?amppid=21618";"http://www.cbip.be/fr/contents/jump?amppid=21618&view=pvt"
"1463710";"Seretide 50/500 poudre inhal. (unidose) Diskus 60 dos.";"http://www.cbip.be/fr/contents/jump?amppid=21626";"http://www.cbip.be/fr/contents/jump?amppid=21626&view=pvt"
"2396109";"Serevent susp. inhal. (flacon press.) Evohaler 120 dos. 25 µg / 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=42010";"http://www.cbip.be/fr/contents/jump?amppid=42010&view=pvt"
"2251981";"Sertraline Sandoz compr. pellic. (séc.) 30 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=37879";"http://www.cbip.be/fr/contents/jump?amppid=37879&view=pvt"
"1221514";"Serevent poudre inhal. (unidose) Diskus 60 dos. 50 µg / 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=15974";"http://www.cbip.be/fr/contents/jump?amppid=15974&view=pvt"
"3505369";"Serisima Continu compr. pellic. 13 x 28 (21+7)";"http://www.cbip.be/fr/contents/jump?amppid=158006";"http://www.cbip.be/fr/contents/jump?amppid=158006&view=pvt"
"3424413";"Serisima Continu compr. pellic. 3 x 28 (21+7)";"http://www.cbip.be/fr/contents/jump?amppid=134510";"http://www.cbip.be/fr/contents/jump?amppid=134510&view=pvt"
"3424421";"Serisima Continu compr. pellic. 6 x 28 (21+7)";"http://www.cbip.be/fr/contents/jump?amppid=134528";"http://www.cbip.be/fr/contents/jump?amppid=134528&view=pvt"
"2967057";"Serlain compr. pellic. 100 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=68668";"http://www.cbip.be/fr/contents/jump?amppid=68668&view=pvt"
"3762036";"Tartephedreel gtts sol. bucc./or. 30 ml";"http://www.cbip.be/fr/contents/jump?amppid=161315";"http://www.cbip.be/fr/contents/jump?amppid=161315&view=pvt"
"2879641";"Seroquel compr. pellic. 100 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=65086";"http://www.cbip.be/fr/contents/jump?amppid=65086&view=pvt"
"1779404";"Serlain compr. pellic. 30 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=30791";"http://www.cbip.be/fr/contents/jump?amppid=30791&view=pvt"
"2967065";"Serlain compr. pellic. (séc.) 100 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=68676";"http://www.cbip.be/fr/contents/jump?amppid=68676&view=pvt"
