"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"2726362";"IEEAA";"0017236";"B";"22145-190";"O";"Prolia sol. inj. s.c. [ser. préremplie] 1x 60mg/1ml";;"00078";;1;"x";;;;;0.0000;;;;"R";"b4";182.5700;;;;;"sol. inj. s.c. [ser. préremplie]";1210.0000;12.1000;8.0000;"8524";"dénosumab injection 60 mg / 1 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"1402338";"LCADBA";"8902579";;"22103-240";"O";"Prograft sol. perf. à diluer i.v. [amp.] 10x 5mg/1ml";;"00084";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. perf. à diluer i.v. [amp.]";0.0000;0.0000;0.0000;"29611";"tacrolimus perfusion 5 mg / 1 ml [no switch: marge TT étroite]";false;false;;true;false;false;true;false
"1745496";"FCAAA";"0005595";"B";"22111-299";"O";"Progynova compr. enr. 3x28x 1mg";;"00040";;3;"x";28.0000;"x";;;0.0000;;;;"R";"b";9.2200;;;1 à 2 mg p.j. en 1 prise;;"compr. enr.";1.5500;1.3000;0.7800;"11338";"estradiol oral 1 mg";false;false;;true;false;false;true;false
"1745470";"FCAAA";"0005595";"B";"22111-299";"O";"Progynova compr. enr. 3x28x 2mg";;"00040";;3;"x";28.0000;"x";;;0.0000;;;;"R";"b";10.1800;;;1 à 2 mg p.j. en 1 prise;;"compr. enr.";1.9400;1.6300;0.9800;"11387";"estradiol oral 2 mg";false;false;;true;false;false;true;false
"1324722";"JFAA";"0008524";"G";"22152-1628";"U";"Prolopa 125 100/25 compr. disp. (séc.) 100x";;"00030";;100;"x";;;;;0.0000;;;;"R";"b";20.4600;;;;;"compr. disp. (séc.)";5.1000;5.1000;3.0600;"18960";"lévodopa + bensérazide oral 100 mg + 25 mg";false;true;;true;false;false;true;false
"0883926";"FDAA";"0005777";;"22293-1446";"O";"Prostin E2 compr. 10x 0,5mg";;"00007";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"compr.";0.0000;0.0000;0.0000;"9456";"dinoprostone oral 0,5 mg";false;false;;true;false;false;true;false
"0257741";"JFAA";"0008524";"G";"22152-1628";"U";"Prolopa 125 100/25 gél. lib. prol. HBS 100x";;"00526";;100;"x";;;;;0.0000;;;;"R";"b";20.4600;;;;;"gél. lib. prol. HBS";5.1000;5.1000;3.0600;"18978";"lévodopa + bensérazide oral (libér. modifiée) 100 mg + 25 mg";false;true;;true;false;false;true;false
"2764884";"RAAD";"0019117";"G";"22194-265";"O";"Propofol B. Braun 1 % émuls. inj./perf. i.v. [flac.] 10x 500mg/50ml";;"00291";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"émuls. inj./perf. i.v. [flac.]";0.0000;0.0000;0.0000;"26682";"propofol injection/perfusion 500 mg / 50 ml";false;true;;true;false;false;true;false
"2481208";"RAAD";"0019117";"G";"22210-711";"O";"Propolipid 1 % émuls. inj./perf. i.v. [amp.] 5x 200mg/20ml";;"00293";;5;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"émuls. inj./perf. i.v. [amp.]";0.0000;0.0000;0.0000;"26666";"propofol injection/perfusion 200 mg / 20 ml";false;true;;true;false;false;true;false
"0072678";"JFAA";"0008524";"G";"22160-1628";"U";"Prolopa 250 200/50 compr. (séc. en 4) 100x";;"00150";;100;"x";;;;;0.0000;;;;"R";"b";28.9400;;;;;"compr. (séc. en 4)";7.5500;7.5500;4.4900;"19000";"lévodopa + bensérazide oral 200 mg + 50 mg";false;true;;true;false;false;true;false
"1443563";"FDAA";"0005777";;"22186-661";"O";"Propess système de diffusion vag. 5x 10mg";;"00444";;5;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"système de diffusion vag.";0.0000;0.0000;0.0000;"9472";"dinoprostone vaginal 10 mg";false;false;;false;false;false;true;false
"2764892";"RAAD";"0019117";"G";"22194-265";"O";"Propofol B. Braun 2 % émuls. inj./perf. i.v. [flac.] 10x 1g/50ml";;"00291";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"émuls. inj./perf. i.v. [flac.]";0.0000;0.0000;0.0000;"34686";"propofol injection/perfusion 1 g / 50 ml";false;true;;true;false;false;true;false
"2438703";"RAAD";"0019117";"G";"22210-711";"O";"Propolipid 1 % émuls. inj./perf. i.v. [flac.] 10x 500mg/50ml";;"00291";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"émuls. inj./perf. i.v. [flac.]";0.0000;0.0000;0.0000;"26682";"propofol injection/perfusion 500 mg / 50 ml";false;true;;true;false;false;true;false
"3078110";"RAAD";"0019117";;"22210-711";"O";"Propolipid 1 % émuls. inj./perf. i.v. [ser. préremplie] 1x 500mg/50ml";;"00292";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"émuls. inj./perf. i.v. [ser. préremplie]";0.0000;0.0000;0.0000;"26682";"propofol injection/perfusion 500 mg / 50 ml";false;false;;false;false;false;true;false
"3078128";"RAAD";"0019117";;"22210-711";"O";"Propolipid 2 % émuls. inj./perf. i.v. [ser. préremplie] 1x 1g/50ml";;"00292";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"émuls. inj./perf. i.v. [ser. préremplie]";0.0000;0.0000;0.0000;"34686";"propofol injection/perfusion 1 g / 50 ml";false;false;;false;false;false;true;false
"0812537";"FDAA";"0005777";;"22293-1446";"O";"Prostin E2 sol. perf. i.v. [amp.] 1x 0,75mg/0,75ml";;"00162";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. perf. i.v. [amp.]";0.0000;0.0000;0.0000;"9464";"dinoprostone perfusion 0,75 mg / 0,75 ml";false;false;;true;false;false;true;false
"0815027";"FDAA";"0005777";;"22293-1446";"O";"Prostin E2 sol. perf. i.v. [amp.] 1x 5mg/0,5ml";;"00162";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. perf. i.v. [amp.]";0.0000;0.0000;0.0000;"9498";"dinoprostone perfusion 5 mg / 0,5 ml";false;false;;true;false;false;true;false
"0072298";"EBCA";"0017624";;"22236-3780";"O";"Propylthiouracile Orifarm compr. 60x 50mg";;"00007";;60;"x";;;;;0.0000;;;;"R";;8.6500;;;;;"compr.";14.4200;8.6500;8.6500;"26724";"propylthiouracile oral 50 mg";false;false;;false;false;false;true;false
"1028588";"GBBB";"0006254";;"22244-3491";"O";"Proscar compr. pellic. 28x 5mg";;"00004";;28;"x";;;;;0.0000;;;;"R";;38.0800;;;;;"compr. pellic.";136.0000;38.0800;38.0800;"12906";"finastéride oral 5 mg";false;false;;false;false;false;true;false
"1278449";"GBDA";"0017939";;"22269-1834";"O";"Prostaserene caps. molle 30x 320mg";;"00024";;30;"x";;;;;0.0000;;;;;;18.2900;;;;;"caps. molle";60.9700;18.2900;18.2900;"28548";"Serenoa repens oral 320 mg";false;false;;false;false;false;true;false
"2755106";"TAABA";"0002311";;"22327-1040";"O";"Protamine Sulfaat Leo sol. inj./perf. i.v. [amp.] 5x 7000UI/5ml";;"00046";;5;"x";;;;;0.0000;;;;"R";;47.3000;;;;;"sol. inj./perf. i.v. [amp.]";946.0000;47.3000;47.3000;"26740";"protamine injection/perfusion 7 000 UI / 5 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"0072702";"JCBAC";"0016519";"B";"22343-1453";"O";"Prothiaden gél. 100x 25mg";;"00012";;100;"x";;;;;0.0000;;;;"R";"b";10.7000;;;;;"gél.";1.8000;1.8000;1.0800;"9837";"dosulépine oral 25 mg";false;false;;true;false;false;true;false
"0815522";"JCBAC";"0016519";"B";"22343-1453";"O";"Prothiaden compr. enr. 28x 75mg";;"00040";;28;"x";;;;;0.0000;;;;"R";"b";9.9000;;;;;"compr. enr.";5.4600;1.5300;0.9200;"9845";"dosulépine oral 75 mg";false;false;;true;false;false;true;false
"4220448";"GBDA";"0017939";;"34-2055";"O";"ProstaforceMed caps. molle 30x 320mg";;"00024";;30;"x";;;;;0.0000;;;;;;18.9900;;;;;"caps. molle";63.3000;18.9900;18.9900;"28548";"Serenoa repens oral 320 mg";false;false;;false;false;false;true;false
"2400315";"TCA";"0016485";;"22434-1024";"O";"Pulmolast sol. perf. (pdr+solv.) i.v. [2x flac.] 1x 1g";;"00306";;1;"x";;;;"s";40.0000;"ml";;;;;0.0000;"H";;;;"sol. perf. (pdr + solv.) i.v. [2x flac.]";0.0000;0.0000;0.0000;"844";"inhibiteur de l'alpha-1 protéinase perfusion 1 g [NOVOS: biologique]";false;false;;false;false;false;true;false
"1396779";"JDE";"0008342";"B";"22392-1818";"O";"Provigil compr. 90x 100mg";;"00007";;90;"x";;;;;0.0000;;;;"R";"b4";65.7700;;;;;"compr.";16.6700;15.0000;9.6300;"21899";"modafinil oral 100 mg";false;false;;true;false;false;true;false
"1096791";"JCAAC";"0008185";;"22418-570";"O";"Prozac gél. 28x 20mg";;"00012";;28;"x";;;;;0.0000;;;;"R";;25.8300;;;;;"gél.";92.2500;25.8300;25.8300;"13318";"fluoxétine oral 20 mg";false;false;;false;false;false;true;false
"0391292";"DADBA";"0003756";"B";"22426-257";"O";"Pulmicort 0,5 mg/1 ml susp. inhal. nébul. (unidose) 20x 1mg/2ml";;"00062";;20;"x";;;;;0.0000;;;;"R";"b";31.6700;;;;;"susp. inhal. nébul. (unidose)";40.9500;8.1900;4.8700;"4341";"budésonide inhalé 1 mg / 2 ml [no switch: inhalation]";false;false;;false;false;false;true;false
"0604066";"FFAA";"0005942";"G";"22384-1446";"O";"Provera compr. 25x 400mg";;"00007";;25;"x";;;;;0.0000;;;;"R";"a";46.1500;;;usage antitumoral: 100 à 500 mg 1 x/jour;;"compr.";0.0000;0.0000;0.0000;"20198";"médroxyprogestérone oral 400 mg";false;true;;true;false;false;true;false
"3682036";"DBBDA";"0004077";;"38950-489";"O";"Pulmocap Thymus 110 mg/1 ml sirop sol. (sans sucre) 200ml 550mg/5ml";;"00341";;1;"x";200.0000;"ml";;;0.0000;;;;;;11.9600;;;;;"sirop sol. (sans sucre)";5.9800;11.9600;11.9600;"39123";"Thymi herba oral 550 mg / 5 ml";false;false;;false;false;false;true;false
"2407682";"FFAA";"0005942";"G";"22384-1446";"O";"Provera compr. 30x 500mg";;"00007";;30;"x";;;;;0.0000;;;;"R";"a";54.0200;;;usage antitumoral: 100 à 500 mg 1 x/jour;;"compr.";0.0000;0.0000;0.0000;"20222";"médroxyprogestérone oral 500 mg";false;true;;true;false;false;true;false
"0839100";"FFAA";"0005942";"G";"22384-1446";"O";"Provera compr. 40x 250mg";;"00007";;40;"x";;;;;0.0000;;;;"R";"a";49.3100;;;usage antitumoral: 100 à 500 mg 1 x/jour;;"compr.";0.0000;0.0000;0.0000;"20180";"médroxyprogestérone oral 250 mg";false;true;;true;false;false;true;false
"0127035";"QDBA";"0016030";;"22491-1289";"U";"Pyralvex 4,8/10 sol. gingiv./oromuq. 10ml";;"00295";;1;"x";10.0000;"ml";;;0.0000;;;;;;7.0000;;;;;"sol. gingiv./oromuq.";70.0000;7.0000;7.0000;"27474";"Rheum palmatum + acide salicylique gingival/oromuqueux 4,8 mg + 10 mg / 1 ml [no switch: local]";false;false;;false;false;false;true;false
"3573474";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. lib. prol. 60x 50mg";;"00056";;60;"x";;;;;0.0000;;;;"R";"b";34.2700;;;;;"compr. lib. prol.";14.6700;8.8000;5.2300;"27011";"quétiapine oral (libér. modifiée) 50 mg";false;true;;true;false;false;true;false
"0073296";"ALCA";"0001669";"B";"22525-604";"O";"Questran susp. (pdr, sachet) 50x 4g";;"00033";;50;"x";;;;;0.0000;;;;"R";"a4 b4";26.2200;;;;;"susp. (pdr, sachet)";13.8200;6.9100;4.1100;"7666";"colestyramine oral 4 g";false;false;;true;false;false;true;false
"2866630";"JBDG";"0007963";"G";"22558-612";"O";"Quetiapine EG compr. pellic. 60x 200mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";34.6900;;;;;"compr. pellic.";14.8300;8.9000;5.2900;"26955";"quétiapine oral 200 mg";false;true;;true;false;false;true;false
"2890903";"JBDG";"0007963";"B";"22558-612";"O";"Quetiapine EG compr. pellic. (séc.) 180x 300mg";;"00043";;180;"x";;;;;0.0000;;;;"R";"b";208.2500;;;;;"compr. pellic. (séc.)";8.3300;15.0000;9.9000;"26989";"quétiapine oral 300 mg";false;false;;false;false;false;true;false
"2866267";"JBDG";"0007963";"G";"22558-612";"O";"Quetiapine EG compr. pellic. (séc.) 30x 100mg";;"00043";;30;"x";;;;;0.0000;;;;"R";"b";18.0700;;;;;"compr. pellic. (séc.)";14.3300;4.3000;2.5800;"26948";"quétiapine oral 100 mg";false;true;;true;false;false;true;false
"2866663";"JBDG";"0007963";"G";"22558-612";"O";"Quetiapine EG compr. pellic. (séc.) 60x 300mg";;"00043";;60;"x";;;;;0.0000;;;;"R";"b";34.6900;;;;;"compr. pellic. (séc.)";14.8300;8.9000;5.2900;"26989";"quétiapine oral 300 mg";false;true;;true;false;false;true;false
"2597003";"FBAAG";"0005397";;"22517-299";"C";"Qlaira compr. pellic. 3x28 (2x+5x+17x+2x+2x)";;"00004";;3;"x";28.0000;"x";;;0.0000;;;"2+5+17+2+2";"R";"J";39.3200;;"pas d'interruption entre les cycles de traitement";;;"compr. pellic.";36.1000;30.3200;30.3200;"33167";"estradiol 3 mg oral (I) + estradiol 2 mg + diénogest 2 mg oral (II) + estradiol 2 mg + diénogest 3 mg oral (III) + estradiol 1 mg oral (IV) + placebo oral (V) [NOVOS: contraception multiphasique]";false;false;;false;false;false;true;false
"3237575";"JBDG";"0007963";"G";"22558-612";"O";"Quetiapine EG compr. pellic. 100x 25mg";;"00004";;100;"x";;;;;0.0000;;;;"R";"b";15.6000;;;;;"compr. pellic.";3.4600;3.4600;2.0800;"26971";"quétiapine oral 25 mg";false;true;;true;false;false;true;false
"2903904";"JBDG";"0007963";"B";"22558-612";"O";"Quetiapine EG compr. pellic. (séc.) 180x 100mg";;"00043";;180;"x";;;;;0.0000;;;;"R";"b";64.8300;;;;;"compr. pellic. (séc.)";8.3300;15.0000;9.5000;"26948";"quétiapine oral 100 mg";false;false;;false;false;false;true;false
"3260478";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 100x 100mg";;"00004";;100;"x";;;;;0.0000;;;;"R";"b";36.3100;;;;;"compr. pellic.";9.2800;9.2800;5.5200;"26948";"quétiapine oral 100 mg";false;true;;true;false;false;true;false
"3260528";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 100x 200mg";;"00004";;100;"x";;;;;0.0000;;;;"R";"b";63.0800;;;;;"compr. pellic.";15.0000;15.0000;9.2600;"26955";"quétiapine oral 200 mg";false;true;;true;false;false;true;false
"3380169";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 100x 25mg";;"00004";;100;"x";;;;;0.0000;;;;"R";"b";15.2700;;;;;"compr. pellic.";3.3500;3.3500;2.0100;"26971";"quétiapine oral 25 mg";false;true;;true;false;false;true;false
"3260544";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 100x 300mg";;"00004";;100;"x";;;;;0.0000;;;;"R";"b";93.0900;;;;;"compr. pellic.";15.0000;15.0000;9.9000;"26989";"quétiapine oral 300 mg";false;true;;true;false;false;true;false
"3260452";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 30x 100mg";;"00004";;30;"x";;;;;0.0000;;;;"R";"b";18.0700;;;;;"compr. pellic.";14.3300;4.3000;2.5800;"26948";"quétiapine oral 100 mg";false;true;;true;false;false;true;false
"4281184";"AGAH";"0000976";"G";"44172-2485";"O";"Ramipril AB compr. (séc.) 98x 5mg";;"00019";;98;"x";;;;;0.0000;;;;"R";"b";23.0400;;;;;"compr. (séc.)";6.1100;5.9900;3.5900;"27201";"ramipril oral 5 mg";false;true;;true;false;false;true;false
"3380144";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 30x 25mg";;"00004";;30;"x";;;;;0.0000;;;;"R";"b";8.1300;;;;;"compr. pellic.";3.0700;0.9200;0.5500;"26971";"quétiapine oral 25 mg";false;true;;true;false;false;true;false
"3260460";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 60x 100mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";31.0300;;;;;"compr. pellic.";13.4000;8.0400;4.7800;"26948";"quétiapine oral 100 mg";false;true;;true;false;false;true;false
"3260502";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 60x 200mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";34.6900;;;;;"compr. pellic.";14.8300;8.9000;5.2900;"26955";"quétiapine oral 200 mg";false;true;;true;false;false;true;false
"3680121";"JBDG";"0007963";"G";"22574-1818";"O";"Quetiapine Teva compr. lib. prol. Retard 60x 50mg";;"00022";;60;"x";;;;;0.0000;;;;"R";"b";34.2700;;;;;"compr. lib. prol. Retard";14.6700;8.8000;5.2300;"27011";"quétiapine oral (libér. modifiée) 50 mg";false;true;;true;false;false;true;false
"3380151";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 60x 25mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";12.1600;;;;;"compr. pellic.";3.8300;2.3000;1.3800;"26971";"quétiapine oral 25 mg";false;true;;true;false;false;true;false
"3260536";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. pellic. 60x 300mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";34.6900;;;;;"compr. pellic.";14.8300;8.9000;5.2900;"26989";"quétiapine oral 300 mg";false;true;;true;false;false;true;false
"3567880";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. lib. prol. 100x 200mg";;"00056";;100;"x";;;;;0.0000;;;;"R";"b";71.1700;;;;;"compr. lib. prol.";15.0000;15.0000;9.9000;"26963";"quétiapine oral (libér. modifiée) 200 mg";false;true;;true;false;false;true;false
"3567898";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. lib. prol. 100x 300mg";;"00056";;100;"x";;;;;0.0000;;;;"R";"b";101.8000;;;;;"compr. lib. prol.";15.0000;15.0000;9.9000;"26997";"quétiapine oral (libér. modifiée) 300 mg";false;true;;true;false;false;true;false
"3567872";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. lib. prol. 30x 50mg";;"00056";;30;"x";;;;;0.0000;;;;"R";"b";24.1800;;;;;"compr. lib. prol.";21.4300;6.4300;3.8300;"27011";"quétiapine oral (libér. modifiée) 50 mg";false;true;;true;false;false;true;false
"3573482";"JBDG";"0007963";"G";"32060-2303";"O";"Quetiapine Krka compr. lib. prol. 60x 200mg";;"00056";;60;"x";;;;;0.0000;;;;"R";"b";50.5100;;;;;"compr. lib. prol.";20.1700;12.1000;7.5000;"26963";"quétiapine oral (libér. modifiée) 200 mg";false;true;;true;false;false;true;false
"2893790";"JBDG";"0007963";"G";"22566-1289";"O";"Quetiapine Viatris compr. pellic. 60x 200mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";36.0500;;;;;"compr. pellic.";15.3700;9.2200;5.4800;"26955";"quétiapine oral 200 mg";false;true;;true;false;false;true;false
"2893832";"JBDG";"0007963";"G";"22566-1289";"O";"Quetiapine Viatris compr. pellic. (séc.) 100x 300mg";;"00043";;100;"x";;;;;0.0000;;;;"R";"b";96.2500;;;;;"compr. pellic. (séc.)";15.0000;15.0000;9.9000;"26989";"quétiapine oral 300 mg";false;true;;true;false;false;true;false
"2893766";"JBDG";"0007963";"G";"22566-1289";"O";"Quetiapine Viatris compr. pellic. 60x 100mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";31.1000;;;;;"compr. pellic.";13.4200;8.0500;4.7900;"26948";"quétiapine oral 100 mg";false;true;;true;false;false;true;false
"2180834";"AGAH";"0000976";"G";"22681-612";"O";"Ramipril EG compr. (séc.) 98x 2,5mg";;"00019";;98;"x";;;;;0.0000;;;;"R";"b";13.3800;;;;;"compr. (séc.)";2.7700;2.7100;1.6300;"27185";"ramipril oral 2,5 mg";false;true;;true;false;false;true;false
"3209509";"JBDG";"0007963";"G";"22566-1289";"O";"Quetiapine Viatris compr. pellic. 60x 25mg";;"00004";;60;"x";;;;;0.0000;;;;"R";"b";12.1600;;;;;"compr. pellic.";3.8300;2.3000;1.3800;"26971";"quétiapine oral 25 mg";false;true;;true;false;false;true;false
"2893808";"JBDG";"0007963";"G";"22566-1289";"O";"Quetiapine Viatris compr. pellic. 100x 200mg";;"00004";;100;"x";;;;;0.0000;;;;"R";"b";65.3800;;;;;"compr. pellic.";15.0000;15.0000;9.5800;"26955";"quétiapine oral 200 mg";false;true;;true;false;false;true;false
"2893816";"JBDG";"0007963";"G";"22566-1289";"O";"Quetiapine Viatris compr. pellic. (séc.) 60x 300mg";;"00043";;60;"x";;;;;0.0000;;;;"R";"b";36.0500;;;;;"compr. pellic. (séc.)";15.3700;9.2200;5.4800;"26989";"quétiapine oral 300 mg";false;true;;true;false;false;true;false
"3364031";"JBDG";"0007963";"G";"22574-1818";"O";"Quetiapine Teva compr. lib. prol. Retard 100x 150mg";;"00022";;100;"x";;;;;0.0000;;;;"R";"b";55.2600;;;;;"compr. lib. prol. Retard";13.7400;13.7400;8.1600;"37911";"quétiapine oral (libér. modifiée) 150 mg";false;true;;true;false;false;true;false
"2929537";"JBDG";"0007963";"G";"22574-1818";"O";"Quetiapine Teva compr. lib. prol. Retard 100x 200mg";;"00022";;100;"x";;;;;0.0000;;;;"R";"b";71.1800;;;;;"compr. lib. prol. Retard";15.0000;15.0000;9.9000;"26963";"quétiapine oral (libér. modifiée) 200 mg";false;true;;true;false;false;true;false
"2929552";"JBDG";"0007963";"G";"22574-1818";"O";"Quetiapine Teva compr. lib. prol. Retard 100x 300mg";;"00022";;100;"x";;;;;0.0000;;;;"R";"b";101.8100;;;;;"compr. lib. prol. Retard";15.0000;15.0000;9.9000;"26997";"quétiapine oral (libér. modifiée) 300 mg";false;true;;true;false;false;true;false
"2929578";"JBDG";"0007963";"G";"22574-1818";"O";"Quetiapine Teva compr. lib. prol. Retard 100x 400mg";;"00022";;100;"x";;;;;0.0000;;;;"R";"b";132.2200;;;;;"compr. lib. prol. Retard";15.0000;15.0000;9.9000;"27003";"quétiapine oral (libér. modifiée) 400 mg";false;true;;true;false;false;true;false
"3562212";"JBDG";"0007963";"G";"22574-1818";"O";"Quetiapine Teva compr. lib. prol. Retard 100x 50mg";;"00022";;100;"x";;;;;0.0000;;;;"R";"b";52.1100;;;;;"compr. lib. prol. Retard";13.0000;13.0000;7.7200;"27011";"quétiapine oral (libér. modifiée) 50 mg";false;true;;true;false;false;true;false
"3138476";"JBDG";"0007963";"G";"22574-1818";"O";"Quetiapine Teva compr. lib. prol. Retard 30x 50mg";;"00022";;30;"x";;;;;0.0000;;;;"R";"b";24.2500;;;;;"compr. lib. prol. Retard";21.4700;6.4400;3.8400;"27011";"quétiapine oral (libér. modifiée) 50 mg";false;true;;true;false;false;true;false
"4251864";"JBDG";"0007963";"G";"22533-1636";"O";"Quetiapin Sandoz compr. lib. prol. Retard 30x 50mg";;"00022";;30;"x";;;;;0.0000;;;;"R";"b";24.1800;;;;;"compr. lib. prol. Retard";21.4300;6.4300;3.8300;"27011";"quétiapine oral (libér. modifiée) 50 mg";false;true;;true;false;false;true;false
"4251872";"JBDG";"0007963";"G";"22533-1636";"O";"Quetiapin Sandoz compr. lib. prol. Retard 60x 50mg";;"00022";;60;"x";;;;;0.0000;;;;"R";"b";34.2700;;;;;"compr. lib. prol. Retard";14.6700;8.8000;5.2300;"27011";"quétiapine oral (libér. modifiée) 50 mg";false;true;;true;false;false;true;false
"2180800";"AGAG";"0000968";"G";"22582-612";"O";"Quinapril EG compr. pellic. 98x 40mg";;"00004";;98;"x";;;;;0.0000;;;;"R";"b";39.4900;;;;;"compr. pellic.";10.2300;10.0300;5.9600;"27060";"quinapril oral 40 mg";false;true;;true;false;false;true;false
"1625474";"DADAA";"0003707";"G";"22608-1818";"O";"Qvar sol. inhal. (flacon press.) Autohaler [déclenché par la resp.] 200dos. 100µg/1dos.";;"00339";;1;"x";200.0000;"dos.";;;0.0000;;;;"R";"b";19.5300;;"chambre d'expansion pas indispensable; contient: gaz propulseur HFA 134a";;;"sol. inhal. (flacon press.) Autohaler [déclenché par la resp.]";2.4000;4.7900;2.8700;"3053";"béclométasone inhalé 100 µg / 1 dos. [no switch: inhalation]";false;true;;true;false;false;true;false
"1740059";"DADAA";"0003707";"G";"22608-1818";"O";"Qvar sol. inhal. (flacon press.) Autohaler [déclenché par la resp.] 200dos. 50µg/1dos.";;"00339";;1;"x";200.0000;"dos.";;;0.0000;;;;"R";"b";13.9300;;"chambre d'expansion pas indispensable; contient: gaz propulseur HFA 134a";;;"sol. inhal. (flacon press.) Autohaler [déclenché par la resp.]";1.4500;2.9000;1.7400;"3087";"béclométasone inhalé 50 µg / 1 dos. [no switch: inhalation]";false;true;;true;false;false;true;false
"2765444";"LAAHA";"0017186";"B";"22640-3558";"O";"Rabipur sol. inj. (pdr+solv.) i.m. [flac.+ser. préremplie] 2,5UI";;"00324";;1;"x";;;;"s";1.0000;"ml";;;"R";"b";64.8800;;"contient: néomycine";;;"sol. inj. (pdr + solv.) i.m. [flac. + ser. préremplie]";1210.0000;12.1000;8.0000;"27102";"virus de la rage injection 2,5 UI [NOVOS: biologique]";false;false;;false;false;false;true;false
