"MPcv";"Hyrcv";"Hyr_";"MPnm";"IRCV";"BT";"note";"pos";"WadaN";"WadaF";"rank";"nmcv";"Orphan";"SpecRules";"Narcotic";"Amb";"Hosp"
"43406-3269";"8904526";"BCACA";"Reblozyl";"03269";true;;;"H";"H";0;0;false;false;false;true;false
"46912-1651";"0013201";"MBAA";"Enhertu";"01651";true;;;;;0;0;false;false;false;true;false
"46946-2485";"0001040";"AGBE";"Olmesartan AB";"02485";false;;;;;0;0;false;false;false;true;false
"13060-828";"0018465";"LACEA";"Infanrix-IPV";"00828";false;;;;;0;0;false;false;false;true;false
"3764-3269";"0018499";"LACIA";"Broncho-Vaxom";"03269";false;;;;;0;0;false;false;false;true;false
"46961-1818";"0006270";"GBCA";"Solifenacine / Tamsulosine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"46979-3426";"0016485";"TCA";"Sapropterin Dipharma";"03426";false;;;;;0;0;false;false;false;true;false
"6387-3269";"0006270";"GBCA";"Combodart";"03269";false;;;;;0;0;false;false;false;true;false
"33985-3269";"0020834";"FBCBA";"Kyleena";"03269";false;;;;;0;0;false;false;false;true;false
"46987-67";"0009944";"KACE";"Tigecycline Accord";"00067";false;;;;;0;0;false;false;false;true;false
"46953-1628";"0016782";"PIAA";"Vabysmo";"01628";true;;;;;0;0;false;false;false;true;false
"13102-1958";"0013342";"NAABA";"Injectafer";"01958";false;;;;;0;0;false;false;false;true;false
"14415-3269";"0008755";"JGABA";"Lambipol";"03269";false;;;;;0;0;false;false;false;true;false
"15719-885";"0007625";"JAAN";"Loramet";"00885";false;;;;;0;0;false;false;false;true;false
"21261-1289";"0000950";"AGAF";"Perindopril Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"21931-3269";"0000141";"AADD";"Preterax";"03269";false;;;"D";"D";0;0;false;false;false;true;false
"22426-3269";"0003756";"DADBA";"Pulmicort";"03269";false;;;"c";"c";0;0;false;false;false;true;false
"23440-3269";"0007310";"IEBD";"Risedronaat Sandoz";"03269";false;;;;;0;0;false;false;false;true;false
"46995-2279";"0014837";"ONFA";"Atrauman Silicone";"02279";false;;;;;0;0;false;false;false;true;false
"47019-2485";"0007120";"IBCA";"Leflunomide AB";"02485";false;;;;;0;0;false;false;false;true;false
"47001-2279";"0014811";"ONEA";"Resposorb Silicone";"02279";false;;;;;0;0;false;false;false;true;false
"47027-1636";"0001743";"ALIA";"Ezetimibe / Rosuvastatin Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"19901-3418";"0006213";"GBAC";"Omic";"03418";false;;;;;0;0;false;false;false;true;false
"43992-3418";"0028571";"LCBDBA";"Kesimpta";"03418";true;;;;;0;0;false;false;false;true;false
"14795-3418";"0002766";"CCBA";"Legalon";"03418";false;;;;;0;0;false;false;false;true;false
"26526-3418";"0009928";"KACC";"Tetralysal";"03418";false;;;;;0;0;false;false;false;true;false
"398-3418";"0005702";"FCBAA";"Activelle";"03418";false;;;;;0;0;false;false;false;true;false
"40386-3418";"0028837";"TACAA";"Veltassa";"03418";false;;;;;0;0;false;false;false;true;false
"6601-3418";"0000158";"AADE";"Coveram";"03418";false;;;;;0;0;false;false;false;true;false
"32524-3418";"0025288";"JFDB";"Xadago";"03418";false;;;;;0;0;false;false;false;true;false
"10090-3418";"0005702";"FCBAA";"Femoston";"03418";false;;;;;0;0;false;false;false;true;false
"24562-3418";"0017079";"GBAB";"Silodyx";"03418";false;;;;;0;0;false;false;false;true;false
"17400-3418";"0008110";"JCDC";"Mirtazapine EG";"03418";false;;;;;0;0;false;false;false;true;false
"47050-3160";"0017665";"ECGC";"Ovamex";"03160";false;;;;;0;0;false;false;false;true;false
"6619-3418";"0000950";"AGAF";"Coversyl";"03418";false;;;;;0;0;false;false;false;true;false
"43307-257";"8902140";"MBBDA";"Calquence";"00257";true;;;;;0;0;false;false;false;true;false
"47084-828";"8904039";"LAARA";"Arexvy";"00828";true;;;;;0;0;false;false;false;true;false
"47142-612";"0021048";"RADA";"Sugammadex EG";"00612";false;;;;;0;0;false;false;false;true;false
"47092-1982";"0018671";"TDA";"Tussioban";"01982";false;;;;;0;0;false;false;false;true;false
"47100-2097";"0016485";"TCA";"Nexviadyme";"02097";true;;;;;0;0;false;false;false;true;false
"47191-1883";"8904096";"CDAC";"Itoprom";"01883";false;;;;;0;0;false;false;false;true;false
"47159-1636";"0021048";"RADA";"Sugammadex Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"47118-2485";"0009589";"KAAAFA";"Piperacillin / Tazobactam Eugia";"02485";false;;;;;0;0;false;false;false;true;false
"47175-1818";"0016782";"PIAA";"Ranivisio";"01818";true;;;;;0;0;false;false;false;true;false
"33381-3418";"0002246";"BBAA";"Elocta";"03418";false;;;;;0;0;false;false;false;true;false
"28662-3418";"0010561";"KCAB";"Vermox";"03418";false;;;;;0;0;false;false;false;true;false
"19273-1933";"0003954";"DBAE";"Nosca-Méréprine";"01933";false;;;;;0;0;false;false;false;true;false
"47183-935";"8900789";"MCCA";"Tecvayli";"00935";true;;;;;0;0;false;false;false;true;false
"12906-3418";"0005520";"FBBDA";"Implanon";"03418";false;;;;;0;0;false;false;false;true;false
"47134-1263";"0018481";"LACGA";"Vaxelis";"01263";false;;;;;0;0;false;false;false;true;false
"47126-4200";"0013243";"MDA";"Erwinase";"04200";false;;;;;0;0;false;false;false;true;false
"47167-1289";"0021048";"RADA";"Sugammadex Mylan";"01289";false;;;;;0;0;false;false;false;true;false
"47209-1230";"0014779";"ONCA";"Exufiber";"01230";false;;;;;0;0;false;false;false;true;false
"47233-1289";"0020677";"LCBDHA";"Teriflunomide Mylan";"01289";false;;;;;0;0;false;false;false;true;false
"47217-232";"0021048";"RADA";"Sugammadex Aspen";"00232";false;;;;;0;0;false;false;false;true;false
"47225-1289";"0018606";"LCBDGA";"Fingolimod Mylan";"01289";false;;;;;0;0;false;false;false;true;false
"47076-67";"0029132";"IBAA";"Methofill";"00067";false;;;;;0;0;false;false;false;true;false
"802-3418";"0018051";"OLA";"Aldara";"03418";false;;;;;0;0;false;false;false;true;false
"4564-3418";"0004820";"MEDC";"Casodex";"03418";false;;;;;0;0;false;false;false;true;false
"24539-3418";"0019430";"GCAB";"Sildenafil Sandoz";"03418";false;;;;;0;0;false;false;false;true;false
"47258-2279";"0014795";"ONDA";"Hydrotac";"02279";false;;;;;0;0;false;false;false;true;false
"47266-3590";"0011353";"LAAGA";"PreHevbri";"03590";true;;;;;0;0;false;false;false;true;false
"47241-1826";"0015024";"PAAA";"Zasetic";"01826";false;;;;;0;0;false;false;false;true;false
"47282-1024";"8904112";"CFFA";"Dropizole";"01024";false;;;;;0;0;false;false;true;true;false
"47274-3228";"0014779";"ONCA";"KerraCel";"03228";false;;;;;0;0;false;false;false;true;false
"47308-2303";"0000141";"AADD";"Perindopril / Indapamide Krka";"02303";false;;;"D";"D";0;0;false;false;false;true;false
"47316-190";"0012195";"LCBFAA";"Bekemv";"00190";true;;;;;0;0;false;false;false;true;false
"47829-1800";"8900227";"KDFA";"Livtencity";"01800";false;;;;;0;0;true;false;false;true;false
"47290-1446";"8902512";"LAAPA";"Comirnaty Omicron XBB.1.5";"01446";true;;;;;0;0;false;false;false;true;false
"47332-4242";"8900706";"MBBKA";"Tukysa";"04242";false;;;;;0;0;false;false;false;true;false
"47381-2485";"0007484";"JAAA";"Alprazolam AB";"02485";false;;;;;0;0;false;false;false;true;false
"2105-836";"0016303";"SBAA";"Artirem";"00836";false;;;;;0;0;false;false;false;true;false
"17822-885";"0003111";"CECBC";"Movicol";"00885";false;;;;;0;0;false;false;false;true;false
"505-3269";"0020669";"AMD";"Adempas";"03269";false;;;;;0;0;false;false;false;true;false
"47365-67";"0007401";"IEDA";"Sondelbay";"00067";false;;;;;0;0;false;false;false;true;false
"47407-4184";"0016139";"RBA";"Pliaglis";"04184";false;;;;;0;0;false;false;false;true;false
"47340-2360";"0018671";"TDA";"Grifeel";"02360";false;;;;;0;0;false;false;false;true;false
"47373-4259";"0002584";"CAABD";"Pantoprazol Hikma";"04259";false;;;;;0;0;false;false;false;true;false
"47415-133";"0012195";"LCBFAA";"Ultomiris";"00133";false;;;;;0;0;false;false;false;true;false
"47423-67";"8904302";"ECGD";"Orgovyx";"00067";false;;;;;0;0;false;false;false;true;false
"47431-406";"8904146";"LCBEABA";"Sotyktu";"00406";false;;;;;0;0;false;false;false;true;false
"47472-3053";"0013201";"MBAA";"Minjuvi";"03053";false;;;;;0;0;true;false;false;true;false
"10579-3418";"0010462";"KBCA";"Fluconazol EG";"03418";false;;;;;0;0;false;false;false;true;false
"47498-1925";"0015024";"PAAA";"Bibrocathol-POS";"01925";false;;;;;0;0;false;false;false;true;false
"47456-4275";"8900789";"MCCA";"Kimmtrak";"04275";false;;;;;0;0;true;false;false;true;false
"47464-1636";"0013706";"NBABD";"Vitamine D Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"47480-4135";"0016485";"TCA";"Sibnayal";"04135";false;;;;;0;0;false;false;false;true;false
"10264-3418";"0006254";"GBBB";"Finasteride EG";"03418";false;;;;;0;0;false;false;false;true;false
"1172-1529";"0014951";"OMI";"Alopexy";"01529";false;;;;;0;0;false;false;false;true;false
"10363-1529";"0014027";"OABBA";"Flammazine";"01529";false;;;;;0;0;false;false;false;true;false
"47514-2360";"0018671";"TDA";"Nervoheel";"02360";false;;;;;0;0;false;false;false;true;false
"47449-4267";"0021048";"RADA";"Sugammadex Gebro";"04267";false;;;;;0;0;false;false;false;true;false
"44677-2485";"0007948";"JBDE";"Olanzapine AB";"02485";false;;;;;0;0;false;false;false;true;false
"47522-2360";"0018671";"TDA";"Zeel";"02360";false;;;;;0;0;false;false;false;true;false
"20537-2485";"0013185";"MAEBC";"Paclitaxel Eugia";"02485";false;;;;;0;0;false;false;false;true;false
"6619-3269";"0000950";"AGAF";"Coversyl";"03269";false;;;;;0;0;false;false;false;true;false
"47555-2022";"0018143";"JMA";"Emylif";"02022";false;;;;;0;0;false;false;false;true;false
"10413-1024";"0007054";"IABAA";"Flector Tissugel";"01024";false;;;;;0;0;false;false;false;true;false
"10090-3269";"0005702";"FCBAA";"Femoston";"03269";false;;;;;0;0;false;false;false;true;false
"17376-3269";"0020834";"FBCBA";"Mirena";"03269";false;;;;;0;0;false;false;false;true;false
"24711-1636";"0009126";"JHF";"Sirdalud";"01636";false;;;;;0;0;false;false;false;true;false
"25973-3418";"0009415";"JKCA";"Tavonin";"03418";false;;;;;0;0;false;false;false;true;false
"47548-711";"0021048";"RADA";"Sugammadex Fresenius Kabi";"00711";false;;;;;0;0;false;false;false;true;false
"32524-3269";"0025288";"JFDB";"Xadago";"03269";false;;;;;0;0;false;false;false;true;false
"47571-1628";"0013201";"MBAA";"Polivy";"01628";false;;;;;0;0;true;false;false;true;false
"19877-1529";"0002576";"CAABC";"Omeprazole EG";"01529";false;;;;;0;0;false;false;false;true;false
"42457-1529";"0005702";"FCBAA";"Klimedix";"01529";false;;;;;0;0;false;false;false;true;false
"17376-1529";"0020834";"FBCBA";"Mirena";"01529";false;;;;;0;0;false;false;false;true;false
"47530-1289";"0000141";"AADD";"Perindopril / Indapamide Viatris";"01289";false;;;"D";"D";0;0;false;false;false;true;false
"1834-1529";"0001503";"AKA";"Antistax";"01529";false;;;;;0;0;false;false;false;true;false
"47563-4317";"0016485";"TCA";"Upstaza";"04317";false;;;;;0;0;true;false;false;true;false
"23986-3269";"0017707";"EEEB";"Sandostatine";"03269";false;;;;;0;0;false;false;false;true;false
"4945-3269";"0019422";"FBBAA";"Cerazette";"03269";false;;;;;0;0;false;false;false;true;false
"11049-3418";"0007401";"IEDA";"Forsteo";"03418";false;;;;;0;0;false;false;false;true;false
"47597-2626";"8904419";"EEEC";"Signifor";"02626";false;;;;;0;0;true;false;false;true;false
"27052-1636";"0000471";"ADABC";"Torasemide Sandoz";"01636";false;;;"D";"D";0;0;false;false;false;true;false
"15545-885";"0014068";"OACA";"Loceryl";"00885";false;;;;;0;0;false;false;false;true;false
"11106-349";"0013243";"MDA";"Foscan";"00349";false;;;;;0;0;false;false;false;true;false
"47613-3202";"0016485";"TCA";"Amvuttra";"03202";false;;;;;0;0;true;false;false;true;false
"47621-1446";"8904039";"LAARA";"Abrysvo";"01446";false;;;;;0;0;false;false;false;true;false
"47639-505";"0014605";"OHCA";"Crysalis";"00505";false;;;"c";"c";0;0;false;false;false;true;false
"802-3269";"0018051";"OLA";"Aldara";"03269";false;;;;;0;0;false;false;false;true;false
"13854-3269";"0017608";"EAGD";"Januvia";"03269";false;;;;;0;0;false;false;false;true;false
"39891-3269";"0013201";"MBAA";"Rixathon";"03269";false;;;;;0;0;false;false;false;true;false
"38232-2485";"0002857";"CDAB";"Domperidon AB";"02485";true;;;;;0;0;false;false;false;true;false
"15503-1529";"0028415";"PBCA";"Livostin";"01529";false;;;;;0;0;false;false;false;true;false
"1438-3418";"0000729";"AFAA";"Amlodipine EG";"03418";false;;;;;0;0;false;false;false;true;false
"47662-711";"0002683";"CBC";"Scopolamine butylbromide Kalceks";"00711";false;;;;;0;0;false;false;false;true;false
"1693-299";"0004838";"ECEA";"Androcur";"00299";false;;;;;0;0;false;false;false;true;false
"32276-1818";"0007922";"JBDA";"Aripiprazole Teva";"01818";false;;;;;0;0;false;false;false;true;false
"47670-4333";"8904542";"LCBGEA";"Vyvgart";"04333";false;;;;;0;0;true;false;false;true;false
"47688-4341";"0017152";"NACA";"Magmedi";"04341";false;;;;;0;0;false;false;false;true;false
"47696-4341";"0017152";"NACA";"Magnence";"04341";false;;;;;0;0;false;false;false;true;false
"2279-604";"0000166";"AADF";"Atacand Plus";"00604";false;;;"D";"D";0;0;false;false;false;true;false
"2287-1909";"0012450";"LDABD";"Atarax";"01909";false;;;;;0;0;false;false;false;true;false
"26526-1529";"0009928";"KACC";"Tetralysal";"01529";false;;;;;0;0;false;false;false;true;false
"22160-1529";"0008524";"JFAA";"Prolopa 250";"01529";false;;;;;0;0;false;false;false;true;false
"2683-1636";"0012021";"LCABA";"Azathioprin Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"2691-1636";"0012021";"LCABA";"Azathioprine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"2840-596";"0010231";"KAFA";"Bactrim";"00596";false;;;;;0;0;false;false;false;true;false
"3004-1172";"0018879";"LDAAA";"Bellozal";"01172";false;;;;;0;0;false;false;false;true;false
"3152-1636";"0015727";"QBAA";"Betahistine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"3418-612";"0000612";"AEC";"Bisoprolol EG";"00612";false;;;"B";"B";0;0;false;false;false;true;false
"3426-1289";"0000612";"AEC";"Bisoprolol Viatris";"01289";false;;;"B";"B";0;0;false;false;false;true;false
"4010-182";"8900995";"JIABA";"Cafergot";"00182";false;;;;;0;0;false;false;false;true;false
"4341-2626";"0016485";"TCA";"Carbaglu";"02626";false;;;;;0;0;false;false;false;true;false
"4556-1818";"0000620";"AED";"Carvedilol Teva";"01818";false;;;"B";"B";0;0;false;false;false;true;false
"5025-612";"0012369";"LDAAB";"Cetirizine EG";"00612";false;;;;;0;0;false;false;false;true;false
"5066-1636";"0012369";"LDAAB";"Cetirizine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"5199-2998";"0001594";"ALAD";"Cholemed";"02998";false;;;;;0;0;false;false;false;true;false
"5314-885";"0008169";"JCAAA";"Cipramil";"00885";false;;;;;0;0;false;false;false;true;false
"5496-612";"0008169";"JCAAA";"Citalopram EG";"00612";false;;;;;0;0;false;false;false;true;false
"5363-1529";"0010173";"KAEA";"Ciprofloxacine Sandoz";"01529";false;;;;;0;0;false;false;false;true;false
"5512-1529";"0008169";"JCAAA";"Citalopram Sandoz";"01529";false;;;;;0;0;false;false;false;true;false
"5496-1529";"0008169";"JCAAA";"Citalopram EG";"01529";false;;;;;0;0;false;false;false;true;false
"6023-612";"0000141";"AADD";"Co-Enalapril EG";"00612";false;;;"D";"D";0;0;false;false;false;true;false
"6148-1636";"0000141";"AADD";"Co-Ramipril Sandoz";"01636";false;;;"D";"D";0;0;false;false;false;true;false
"7401-1818";"0017673";"EEBA";"Desmopressine Teva";"01818";false;;;"M";"M";0;0;false;false;false;true;false
"3624-4101";"0020362";"DABBA";"Bretaris";"04101";true;;;;;0;0;false;false;false;true;false
"19430-3756";"0020008";"JBAAA";"Nozinan";"03756";false;;;;;0;0;false;false;false;true;false
"47704-2485";"0006809";"IAAAB";"Diclofenac Aurobindo";"02485";false;;;;;0;0;false;false;false;true;false
"37432-2485";"0007567";"JAAH";"Diazetop";"02485";false;;;;;0;0;false;false;false;true;false
"7799-968";"0008946";"JGBEA";"Diphantoine";"00968";false;;;;;0;0;false;false;false;true;false
"8011-323";"0021402";"IDAA";"Dolenio";"00323";false;;;;;0;0;false;false;false;true;false
"8060-1289";"0019992";"JBAAB";"Dominal";"01289";false;;;;;0;0;false;false;false;true;false
"8698-1446";"0008128";"JCABA";"Edronax";"01446";false;;;;;0;0;false;false;false;true;false
"23341-1453";"0011932";"LBFA";"RhoGAM";"01453";false;;;;;0;0;false;false;false;true;false
"8516-3160";"0005942";"FFAA";"Duphaston";"03160";false;;;;;0;0;false;false;false;true;false
"4564-1529";"0004820";"MEDC";"Casodex";"01529";false;;;;;0;0;false;false;false;true;false
"24398-1529";"0008219";"JCAAF";"Sertraline EG";"01529";false;;;;;0;0;false;false;false;true;false
"2246-299";"0019919";"HBDC";"Aspirine-C";"00299";false;;;;;0;0;false;false;false;true;false
"10710-612";"0007583";"JAAJ";"Flunitrazepam EG";"00612";false;;;;;0;0;false;true;false;true;false
"10942-612";"0008193";"JCAAD";"Fluvoxamine EG";"00612";false;;;;;0;0;false;false;false;true;false
"851-1289";"0007260";"IEBA";"Alendronate Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"10819-1289";"0008185";"JCAAC";"Fluoxetine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"13573-1289";"0013052";"MADAA";"Irinotecan Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"30247-1289";"0009233";"JIAAG";"Zolmitriptan Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"16329-1289";"0005363";"FBAAD";"MarliesViatris";"01289";false;;;;;0;0;false;false;false;true;false
"12518-2162";"0004960";"EDEA";"Hydrocortisone";"02162";false;;;"C";"C";0;0;false;false;false;true;false
"14043-604";"0009621";"KAABAB";"Keforal";"00604";false;;;;;0;0;false;false;false;true;false
"14415-1529";"0008755";"JGABA";"Lambipol";"01529";false;;;;;0;0;false;false;false;true;false
"14126-3269";"8905127";"JGACA";"Keppra";"03269";false;;;;;0;0;false;false;false;true;false
"47746-59";"8904567";"JIBCA";"Aquipta";"00059";false;;;;;0;0;false;false;false;true;false
"14761-1446";"0029132";"IBAA";"Ledertrexate";"01446";false;;;;;0;0;false;false;false;true;false
"14456-1289";"0020198";"KDCABE";"Lamivudine / Zidovudine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"14613-604";"0019398";"KCBABA";"Lariam";"00604";false;;;;;0;0;false;false;false;true;false
"47738-257";"8902207";"MCAA";"Imjudo";"00257";false;;;;;0;0;false;false;false;true;false
"40246-1529";"0020339";"KDCFA";"Juluca";"01529";false;;;;;0;0;false;false;false;true;false
"1982-1529";"0006999";"IAADB";"Arcoxia";"01529";false;;;;;0;0;false;false;false;true;false
"15750-1636";"0012484";"LDAAG";"Loratadine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"47787-315";"0005793";"FDBA";"Atosiban Ever Pharma";"00315";false;;;;;0;0;false;false;false;true;false
"26674-3756";"0007906";"JBCC";"Tiapridal";"03756";false;;;;;0;0;false;false;false;true;false
"5330-1529";"0010173";"KAEA";"Ciprofloxacine EG";"01529";false;;;;;0;0;false;false;false;true;false
"39461-1529";"0007054";"IABAA";"Voltaren Emulgel";"01529";false;;;;;0;0;false;false;false;true;false
"11015-1529";"0025007";"CECBB";"Forlax";"01529";false;;;;;0;0;false;false;false;true;false
"22426-1529";"0003756";"DADBA";"Pulmicort";"01529";false;;;"c";"c";0;0;false;false;false;true;false
"29819-1529";"0017954";"HCBE";"Zaldiar";"01529";false;;;"N";"N";0;0;false;false;false;true;false
"10629-1529";"0010462";"KBCA";"Fluconazole Sandoz";"01529";false;;;;;0;0;false;false;false;true;false
"1438-1529";"0000729";"AFAA";"Amlodipine EG";"01529";false;;;;;0;0;false;false;false;true;false
"19877-3418";"0002576";"CAABC";"Omeprazole EG";"03418";false;;;;;0;0;false;false;false;true;false
"12880-1529";"0007740";"JABB";"Imovane";"01529";false;;;;;0;0;false;false;false;true;false
