"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"1463041";"00819";"1";"SCA";"0016345";"27714-2162";"Tuberculin PPD RT23 SSI sol. inj. i.derm. [flac.] 1x1,5ml 10TU/0,1ml";0;"sol. inj. i.derm. [flac.]";1;"tuberculine purifiée";;;10.0000;"TU";"/";0.1000;"ml";0.0000;;true;false
"1462993";"00819";"1";"SCA";"0016345";"27714-2162";"Tuberculin PPD RT23 SSI sol. inj. i.derm. [flac.] 1x1,5ml 2TU/0,1ml";0;"sol. inj. i.derm. [flac.]";1;"tuberculine purifiée";;;2.0000;"TU";"/";0.1000;"ml";0.0000;;true;false
"4749545";"02756";"1";"NACA";"0017152";"47688-4341";"Magmedi compr. (séc.) 60x 97,2mg";0;"compr. (séc.)";1;"magnésium";;;97.2000;"mg";;0.0000;;0.0000;;true;false
"3119336";"01363";"1";"HBDD";"0019901";"27664-1164";"Troc 200/200/50 compr. sol. 40x";0;"compr. sol.";1;"paracétamol";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3119336";"00019";"1";"HBDD";"0019901";"27664-1164";"Troc 200/200/50 compr. sol. 40x";0;"compr. sol.";2;"acide acétylsalicylique";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3119336";"00432";"1";"HBDD";"0019901";"27664-1164";"Troc 200/200/50 compr. sol. 40x";0;"compr. sol.";3;"caféine";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3703378";"02401";"1";"DBBDA";"0004077";"38992-2998";"Tymaki gomme 30x 42mg";0;"gomme";1;"Thymi herba (extrait sec)";;;42.0000;"mg";;0.0000;;0.0000;;true;false
"2231934";"01587";"1";"LABHA";"0011809";"27771-2097";"Typhim Vi sol. inj. i.m./s.c. [ser. préremplie] 1x 25µg/0,5ml";0;"sol. inj. i.m./s.c. [ser. préremplie]";1;"Salmonella typhi (polyoside Vi)";;;25.0000;"µg";"/";0.5000;"ml";0.0000;;true;false
"3196094";"02015";"1";"RBE";"0021014";"31344-2345";"Ubistesin Adrenaline 40/10 sol. inj. dent. [cart.] 50x1,7ml";0;"sol. inj. dent. [cart.]";1;"articaïne chlorhydrate";;;40.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3196094";"00608";"1";"RBE";"0021014";"31344-2345";"Ubistesin Adrenaline 40/10 sol. inj. dent. [cart.] 50x1,7ml";0;"sol. inj. dent. [cart.]";2;"épinéphrine";;;10.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"3196102";"02015";"1";"RBE";"0021014";"31344-2345";"Ubistesin Adrenaline 40/5 sol. inj. dent. [cart.] 50x1,7ml";0;"sol. inj. dent. [cart.]";1;"articaïne chlorhydrate";;;40.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3196102";"00608";"1";"RBE";"0021014";"31344-2345";"Ubistesin Adrenaline 40/5 sol. inj. dent. [cart.] 50x1,7ml";0;"sol. inj. dent. [cart.]";2;"épinéphrine";;;5.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"0134957";"00978";"1";"NADB";"0016840";"27870-1164";"Ultra-K sol. 200ml 4,68g/15ml";0;"sol.";1;"potassium gluconate";;;4.6800;"g";"/";15.0000;"ml";0.0000;;true;false
"1291061";"01528";"1";"RABC";"0017749";"27854-232";"Ultiva sol. inj./perf. à diluer (pdr) i.v. [flac.] 5x 2mg";0;"sol. inj./perf. à diluer (pdr) i.v. [flac.]";1;"rémifentanil";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"1291079";"01528";"1";"RABC";"0017749";"27854-232";"Ultiva sol. inj./perf. à diluer (pdr) i.v. [flac.] 5x 5mg";0;"sol. inj./perf. à diluer (pdr) i.v. [flac.]";1;"rémifentanil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"0889063";"01083";"1";"NACA";"0017152";"27862-1164";"Ultra-Mg sol. (pdr, sachet) 40x 3g";0;"sol. (pdr, sachet)";1;"magnésium gluconate";;;3.0000;"g";;0.0000;;0.0000;;true;false
"1082841";"00970";"1";"SAACA";"0016246";"37929-299";"Ultravist 300 mg/1 ml sol. inj./perf./instill. i.v./i.artér./i.utér. [flac.] 1x 93,45g/150ml";0;"sol. inj./perf./instill. i.v./i.artér./i.utér. [flac.]";1;"iopromide";;;93.4500;"g";"/";150.0000;"ml";0.0000;;true;false
"0083964";"00970";"1";"SAACA";"0016246";"37929-299";"Ultravist 370 mg/1 ml sol. inj./perf./instill. i.v./i.artér./i.card. [flac.] 1x 153,8g/200ml";0;"sol. inj./perf./instill. i.v./i.artér./i.card. [flac.]";1;"iopromide";;;153.8000;"g";"/";200.0000;"ml";0.0000;;true;false
"1280502";"00970";"1";"SAACA";"0016246";"37929-299";"Ultravist 370 mg/1 ml sol. inj./perf./instill. i.v./i.artér./i.card. [flac.] 1x 115,35g/150ml";0;"sol. inj./perf./instill. i.v./i.artér./i.card. [flac.]";1;"iopromide";;;115.3500;"g";"/";150.0000;"ml";0.0000;;true;false
"0066167";"00970";"1";"SAACA";"0016246";"37929-299";"Ultravist 370 mg/1 ml sol. inj./perf./instill. i.v./i.artér./i.card. [flac.] 1x 38,45g/50ml";0;"sol. inj./perf./instill. i.v./i.artér./i.card. [flac.]";1;"iopromide";;;38.4500;"g";"/";50.0000;"ml";0.0000;;true;false
"0833699";"00970";"1";"SAACA";"0016246";"37929-299";"Ultravist 370 mg/1 ml sol. inj./perf./instill. i.v./i.artér./i.card. [flac.] 1x 76,9g/100ml";0;"sol. inj./perf./instill. i.v./i.artér./i.card. [flac.]";1;"iopromide";;;76.9000;"g";"/";100.0000;"ml";0.0000;;true;false
"2689685";"00824";"1";"EACB";"0004358";"27920-1701";"Uni Diamicron compr. lib. modif. (séc.) 30x 60mg";0;"compr. lib. modif. (séc.)";1;"gliclazide";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"2689693";"00824";"1";"EACB";"0004358";"27920-1701";"Uni Diamicron compr. lib. modif. (séc.) 90x 60mg";0;"compr. lib. modif. (séc.)";1;"gliclazide";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"3212016";"00824";"1";"EACB";"0004358";"27938-612";"Uni Gliclazide EG compr. lib. modif. (séc.) 180x 60mg";0;"compr. lib. modif. (séc.)";1;"gliclazide";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"3212008";"00824";"1";"EACB";"0004358";"27938-612";"Uni Gliclazide EG compr. lib. modif. (séc.) 90x 60mg";0;"compr. lib. modif. (séc.)";1;"gliclazide";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"0092692";"00421";"1";"JAAF";"0007534";"27946-3756";"Uni-Tranxene gél. 30x 15mg";0;"gél.";1;"clorazépate dipotassium";;;15.0000;"mg";;0.0000;;0.0000;;true;false
"0093518";"00386";"1";"GDA";"0006387";"27979-1289";"Uralyt U 740/2,3/1,95 sol. (gran.) 280g";0;"sol. (gran.)";1;"acide citrique";;;740.0000;"mg";"/";5.0000;"g";0.0000;;true;false
"0093518";"00387";"1";"GDA";"0006387";"27979-1289";"Uralyt U 740/2,3/1,95 sol. (gran.) 280g";0;"sol. (gran.)";2;"citrate potassium";;;2.3000;"g";"/";5.0000;"g";0.0000;;true;false
"0093518";"00388";"1";"GDA";"0006387";"27979-1289";"Uralyt U 740/2,3/1,95 sol. (gran.) 280g";0;"sol. (gran.)";3;"citrate sodium";;;1.9500;"g";"/";5.0000;"g";0.0000;;true;false
"3404316";"02137";"1";"GDA";"0006387";"28076-1867";"Urocystil compr. pellic. 42x 400mg";0;"compr. pellic.";1;"Arctostaphylos uva-ursi (extrait sec avec 16 à 24% d’arbutine)";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"1789718";"00671";"1";"LACIA";"0018499";"28068-4093";"Uro-Vaxom gél. 30x 6mg";0;"gél.";1;"extrait d'Escherichia coli";;;6.0000;"mg";;0.0000;;0.0000;;true;false
"2948289";"01758";"1";"GAAH";"0006130";"33423-3103";"Urolina gél. lib. prol. 84x 4mg";0;"gél. lib. prol.";1;"toltérodine tartrate";;;4.0000;"mg";;0.0000;;0.0000;;true;false
"1789726";"00671";"1";"LACIA";"0018499";"28068-4093";"Uro-Vaxom gél. 90x 6mg";0;"gél.";1;"extrait d'Escherichia coli";;;6.0000;"mg";;0.0000;;0.0000;;true;false
"1413053";"01800";"1";"CCAA";"0002741";"28118-2022";"Ursochol compr. (séc.) 100x 300mg";0;"compr. (séc.)";1;"acide ursodéoxycholique";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"0093492";"01800";"1";"CCAA";"0002741";"28118-2022";"Ursochol compr. (séc.) 50x 150mg";0;"compr. (séc.)";1;"acide ursodéoxycholique";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"3425600";"01800";"1";"CCAA";"0002741";"33118-182";"Ursodeoxycholic Acid Amdipharm gél. 100x 250mg";0;"gél.";1;"acide ursodéoxycholique";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"3567906";"01800";"1";"CCAA";"0002741";"28126-539";"Ursofalk compr. pellic. (séc.) 100x 500mg";0;"compr. pellic. (séc.)";1;"acide ursodéoxycholique";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"1556414";"01800";"1";"CCAA";"0002741";"28126-539";"Ursofalk gél. 100x 250mg";0;"gél.";1;"acide ursodéoxycholique";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"2311066";"01467";"1";"FFCA";"0005983";"28134-315";"Utrogestan caps. molle vag. 45x 200mg";0;"caps. molle vag.";1;"progestérone (micronisé)";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"0094383";"01467";"1";"FFAA";"0005942";"28134-315";"Utrogestan caps. molle or. 30x 100mg";0;"caps. molle or.";1;"progestérone (micronisé)";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2311041";"01467";"1";"FFAA";"0005942";"28134-315";"Utrogestan caps. molle or. 45x 200mg";0;"caps. molle or.";1;"progestérone (micronisé)";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"0891416";"01467";"1";"FFAA";"0005942";"28134-315";"Utrogestan caps. molle or. 90x 100mg";0;"caps. molle or.";1;"progestérone (micronisé)";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2966893";"00640";"1";"FCACA";"0005637";"28159-1354";"Vagifem compr. vag. 18x 10µg";0;"compr. vag.";1;"estradiol";;;10.0000;"µg";;0.0000;;0.0000;;true;false
"2680403";"01803";"1";"KDAD";"0010793";"28167-2485";"Valaciclovir AB compr. pellic. 42x 500mg";0;"compr. pellic.";1;"valaciclovir";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2631315";"01803";"1";"KDAD";"0010793";"28175-1636";"Valaciclovir Sandoz compr. pellic. 42x 500mg";0;"compr. pellic.";1;"valaciclovir";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"1663939";"01806";"1";"KDFA";"8900227";"28183-604";"Valcyte compr. pellic. 60x 450mg";0;"compr. pellic.";1;"valganciclovir";;;450.0000;"mg";;0.0000;;0.0000;;true;false
"3020757";"01804";"1";"JADA";"0017830";"28191-1933";"Valdispert compr. enr. Bedtime 40x 450mg";0;"compr. enr. Bedtime";1;"Valeriana officinalis (extrait sec)";;;450.0000;"mg";;0.0000;;0.0000;;true;false
"3020906";"01804";"1";"JADB";"0018085";"28209-1933";"Valdispert Sleep 125/250 compr. enr. 40x";0;"compr. enr.";1;"Valeriana officinalis (extrait sec)";;;125.0000;"mg";;0.0000;;0.0000;;true;false
"3020906";"01373";"1";"JADB";"0018085";"28209-1933";"Valdispert Sleep 125/250 compr. enr. 40x";0;"compr. enr.";2;"Passiflora incarnata (extrait sec)";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"3413341";"00506";"1";"JAAH";"0007567";"28233-1602";"Valium sol. inj./perf./instill. i.m./i.v./rect. [amp.] 5x 10mg/2ml";0;"sol. inj./perf./instill. i.m./i.v./rect. [amp.]";1;"diazépam";;;10.0000;"mg";"/";2.0000;"ml";0.0000;;true;false
"1324706";"00506";"1";"JAAH";"0007567";"28233-1602";"Valium compr. (séc.) 30x 10mg";0;"compr. (séc.)";1;"diazépam";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2455798";"01807";"1";"JGAAA";"0008730";"28241-612";"Valproate EG 145/333 compr. lib. prol. (séc.) Retard 500 100x";0;"compr. lib. prol. (séc.) Retard 500";1;"acide valproïque";;;145.0000;"mg";;0.0000;;0.0000;;true;false
"2455798";"01808";"1";"JGAAA";"0008730";"28241-612";"Valproate EG 145/333 compr. lib. prol. (séc.) Retard 500 100x";0;"compr. lib. prol. (séc.) Retard 500";2;"valproate sodium";;;333.0000;"mg";;0.0000;;0.0000;;true;false
"2455772";"01807";"1";"JGAAA";"0008730";"28241-612";"Valproate EG 87/200 compr. lib. prol. (séc.) Retard 300 100x";0;"compr. lib. prol. (séc.) Retard 300";1;"acide valproïque";;;87.0000;"mg";;0.0000;;0.0000;;true;false
"2455772";"01808";"1";"JGAAA";"0008730";"28241-612";"Valproate EG 87/200 compr. lib. prol. (séc.) Retard 300 100x";0;"compr. lib. prol. (séc.) Retard 300";2;"valproate sodium";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2363588";"01808";"1";"JGAAA";"0008730";"28258-1289";"Valproate Viatris sol. inj./perf. i.v. [amp.] 5x 1g/10ml";0;"sol. inj./perf. i.v. [amp.]";1;"valproate sodium";;;1.0000;"g";"/";10.0000;"ml";0.0000;;true;false
"3948833";"01814";"1";"GCAD";"0019455";"41004-1636";"Vardenafil Sandoz compr. pellic. 12x 20mg";0;"compr. pellic.";1;"vardénafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2732634";"01809";"1";"AGBG";"0001065";"28290-612";"Valsartan EG compr. pellic. (séc.) 98x 320mg";0;"compr. pellic. (séc.)";1;"valsartan";;;320.0000;"mg";;0.0000;;0.0000;;true;false
"2732683";"01809";"1";"AGBG";"0001065";"28290-612";"Valsartan EG compr. pellic. (séc.) 98x 80mg";0;"compr. pellic. (séc.)";1;"valsartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"3315462";"01809";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 160/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"3315462";"00866";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 160/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3315470";"01809";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 160/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"3315470";"00866";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 160/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3315496";"01809";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 160/25 compr. pellic. 98x";0;"compr. pellic.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"3315496";"00866";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 160/25 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"3315421";"01809";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 80/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"valsartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"3315421";"00866";"1";"AADF";"0000166";"39180-2303";"Valsartan/Hydrochlorothiazide Krka 80/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3026606";"01809";"1";"AGBG";"0001065";"32193-2303";"Valsartan Krka compr. pellic. (séc.) 28x 160mg";0;"compr. pellic. (séc.)";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"3026622";"01809";"1";"AGBG";"0001065";"32193-2303";"Valsartan Krka compr. pellic. (séc.) 98x 160mg";0;"compr. pellic. (séc.)";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"3026648";"01809";"1";"AGBG";"0001065";"32193-2303";"Valsartan Krka compr. pellic. (séc.) 98x 320mg";0;"compr. pellic. (séc.)";1;"valsartan";;;320.0000;"mg";;0.0000;;0.0000;;true;false
"3026598";"01809";"1";"AGBG";"0001065";"32193-2303";"Valsartan Krka compr. pellic. (séc.) 98x 80mg";0;"compr. pellic. (séc.)";1;"valsartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"2748267";"01809";"1";"AGBG";"0001065";"28316-1636";"Valsartan Sandoz compr. pellic. (séc.) 28x 160mg";0;"compr. pellic. (séc.)";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2748200";"01809";"1";"AGBG";"0001065";"28316-1636";"Valsartan Sandoz compr. pellic. (séc.) 28x 80mg";0;"compr. pellic. (séc.)";1;"valsartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"2748275";"01809";"1";"AGBG";"0001065";"28316-1636";"Valsartan Sandoz compr. pellic. (séc.) 56x 160mg";0;"compr. pellic. (séc.)";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2748218";"01809";"1";"AGBG";"0001065";"28316-1636";"Valsartan Sandoz compr. pellic. (séc.) 56x 80mg";0;"compr. pellic. (séc.)";1;"valsartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"2748291";"01809";"1";"AGBG";"0001065";"28316-1636";"Valsartan Sandoz compr. pellic. (séc.) 98x 160mg";0;"compr. pellic. (séc.)";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2748226";"01809";"1";"AGBG";"0001065";"28316-1636";"Valsartan Sandoz compr. pellic. (séc.) 98x 80mg";0;"compr. pellic. (séc.)";1;"valsartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"2664597";"01811";"1";"KAJB";"0018036";"28357-1289";"Vancomycine Viatris sol. perf./buv. à diluer (pdr) i.v./or. [flac.] 1x 500mg";0;"sol. perf./buv. à diluer (pdr) i.v./or. [flac.]";1;"vancomycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"3020278";"00853";"1";"LAAFA";"0011338";"28399-1263";"Vaqta susp. inj. i.m./s.c. Junior [ser. préremplie] 1x 25U/0,5ml";0;"susp. inj. i.m./s.c. Junior [ser. préremplie]";1;"virus de l'hépatite A (inactivés)";;;25.0000;"U";"/";0.5000;"ml";0.0000;;true;false
"2709764";"01811";"1";"KAJB";"0018036";"28365-1636";"Vancomycine Sandoz sol. perf. à diluer (pdr) i.v. [flac.] 10x 500mg";0;"sol. perf. à diluer (pdr) i.v. [flac.]";1;"vancomycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"3019601";"00853";"1";"LAAFA";"0011338";"28399-1263";"Vaqta susp. inj. i.m./s.c. [ser. préremplie] 1x 50U/1ml";0;"susp. inj. i.m./s.c. [ser. préremplie]";1;"virus de l'hépatite A (inactivés)";;;50.0000;"U";"/";1.0000;"ml";0.0000;;true;false
"3785623";"01814";"1";"GCAD";"0019455";"40063-2303";"Vardenafil Krka compr. pellic. (séc.) 12x 10mg";0;"compr. pellic. (séc.)";1;"vardénafil";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3785599";"01814";"1";"GCAD";"0019455";"40063-2303";"Vardenafil Krka compr. pellic. (séc.) 12x 20mg";0;"compr. pellic. (séc.)";1;"vardénafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3785649";"01814";"1";"GCAD";"0019455";"40063-2303";"Vardenafil Krka compr. pellic. (séc.) 4x 10mg";0;"compr. pellic. (séc.)";1;"vardénafil";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3785615";"01814";"1";"GCAD";"0019455";"40063-2303";"Vardenafil Krka compr. pellic. (séc.) 4x 20mg";0;"compr. pellic. (séc.)";1;"vardénafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3906781";"01817";"1";"LAAIA";"0011395";"22376-1263";"Varivax susp. inj. (pdr+solv.) i.m./s.c. [flac.+ser. préremplie] 1dos.";0;"susp. inj. (pdr + solv.) i.m./s.c. [flac. + ser. préremplie]";1;"virus de la varicelle (vivants atténués)";;;0.0000;;;0.0000;;0.0000;;true;false
"0850156";"01225";"1";"QCBBA";"0015867";"28431-1602";"Vasocedine Naphazoline sol. spray nas. 15ml 1mg/1ml";0;"sol. spray nas.";1;"naphazoline nitrate";;;1.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"1513936";"01496";"1";"QCAAA";"0015768";"28449-1602";"Vasocedine Pseudoephedrine compr. pellic. 30x 60mg";0;"compr. pellic.";1;"pseudoéphédrine chlorhydrate";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"1513928";"01496";"1";"QCAAA";"0015768";"28449-1602";"Vasocedine Pseudoephedrine compr. pellic. 6x 60mg";0;"compr. pellic.";1;"pseudoéphédrine chlorhydrate";;;60.0000;"mg";;0.0000;;0.0000;;true;false
"2883072";"00035";"1";"AKA";"0001503";"28498-1867";"Veinofytol gél. 98x 50mg";0;"gél.";1;"Aesculus hippocastanum (aescine)";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"4122214";"00035";"1";"AKA";"0001503";"28498-1867";"Veinofytol compr. gastro-résist. 42x 50mg";0;"compr. gastro-résist.";1;"Aesculus hippocastanum (aescine)";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"4122222";"00035";"1";"AKA";"0001503";"28498-1867";"Veinofytol compr. gastro-résist. 98x 50mg";0;"compr. gastro-résist.";1;"Aesculus hippocastanum (aescine)";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3634169";"00641";"1";"FCBAA";"0005702";"41848-2469";"Velbienne 1/2 compr. pellic. 3x28";0;"compr. pellic.";1;"estradiol valérate";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"3634169";"00515";"1";"FCBAA";"0005702";"41848-2469";"Velbienne 1/2 compr. pellic. 3x28";0;"compr. pellic.";2;"diénogest";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"3120466";"00617";"1";"BAADA";"0002139";"28514-935";"Veletri sol. perf. à diluer (pdr) i.v. [flac.] 1x 0,5mg";0;"sol. perf. à diluer (pdr) i.v. [flac.]";1;"époprosténol";;;0.5000;"mg";;0.0000;;0.0000;;true;false
"3120474";"00617";"1";"BAADA";"0002139";"28514-935";"Veletri sol. perf. à diluer (pdr) i.v. [flac.] 1x 1,5mg";0;"sol. perf. à diluer (pdr) i.v. [flac.]";1;"époprosténol";;;1.5000;"mg";;0.0000;;0.0000;;true;false
"2549285";"01824";"1";"JCBBB";"0008144";"28555-612";"Venlafaxine EG gél. lib. prol. 28x 75mg";0;"gél. lib. prol.";1;"venlafaxine";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2615672";"01824";"1";"JCBBB";"0008144";"46185-2485";"Venlafaxine AB gél. lib. prol. Retard 28x 37,5mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"2617322";"01824";"1";"JCBBB";"0008144";"28555-612";"Venlafaxine EG gél. lib. prol. 56x 37,5mg";0;"gél. lib. prol.";1;"venlafaxine";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"2549277";"01824";"1";"JCBBB";"0008144";"28555-612";"Venlafaxine EG gél. lib. prol. 98x 150mg";0;"gél. lib. prol.";1;"venlafaxine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"2549301";"01824";"1";"JCBBB";"0008144";"28555-612";"Venlafaxine EG gél. lib. prol. 98x 75mg";0;"gél. lib. prol.";1;"venlafaxine";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2546240";"01824";"1";"JCBBB";"0008144";"46185-2485";"Venlafaxine AB gél. lib. prol. Retard 28x 150mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"2615680";"01824";"1";"JCBBB";"0008144";"46185-2485";"Venlafaxine AB gél. lib. prol. Retard 56x 37,5mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"2546208";"01824";"1";"JCBBB";"0008144";"46185-2485";"Venlafaxine AB gél. lib. prol. Retard 56x 75mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2675791";"01824";"1";"JCBBB";"0008144";"28571-1818";"Venlafaxine Teva compr. lib. prol. 30x 225mg";0;"compr. lib. prol.";1;"venlafaxine";;;225.0000;"mg";;0.0000;;0.0000;;true;false
"4263232";"01824";"1";"JCBBB";"0008144";"28530-1636";"Venlafaxin Sandoz gél. lib. prol. Retard 28x 150mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"4263190";"01824";"1";"JCBBB";"0008144";"28530-1636";"Venlafaxin Sandoz gél. lib. prol. Retard 28x 37,5mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"4263208";"01824";"1";"JCBBB";"0008144";"28530-1636";"Venlafaxin Sandoz gél. lib. prol. Retard 28x 75mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"4263240";"01824";"1";"JCBBB";"0008144";"28530-1636";"Venlafaxin Sandoz gél. lib. prol. Retard 56x 150mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"4264552";"01824";"1";"JCBBB";"0008144";"28530-1636";"Venlafaxin Sandoz gél. lib. prol. Retard 56x 37,5mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;37.5000;"mg";;0.0000;;0.0000;;true;false
"4263216";"01824";"1";"JCBBB";"0008144";"28530-1636";"Venlafaxin Sandoz gél. lib. prol. Retard 56x 75mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"4263257";"01824";"1";"JCBBB";"0008144";"28530-1636";"Venlafaxin Sandoz gél. lib. prol. Retard 98x 150mg";0;"gél. lib. prol. Retard";1;"venlafaxine";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"1219120";"00903";"1";"NAABA";"0013342";"28589-1958";"Venofer 20 mg/1 ml sol. inj./perf. i.v. [amp.] 5x 100mg/5ml";0;"sol. inj./perf. i.v. [amp.]";1;"fer(III)";;;100.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
